股票代码,公司全称,年份,行业分类代码,行业分类名称,入口依据,涉农业务名称,涉农业务营业收入,公司营业收入,涉农收入占比,是否存在分部收入重叠,严格样本结论,扩展样本结论,边界样本结论,纳入或剔除理由,当年曾ST_已核实,年末ST_已核实,当年退市整理期_已核实,年报链接,年报主营业务表PDF页序号,利润表PDF页序号,复核状态,口径提示
300871,武汉回盛生物科技股份有限公司,2022,待核实,待核实,龙头企业身份核实候选,兽用生物制品、兽用原料药及制剂等农业投入品,934108513.82,1022900792.34,0.91319561,行业/产品维度不叠加；涉及内部交易时按年报抵销额保守扣减,否,是,否,兽药属于农业投入品，仅纳入扩展口径；其他项目只作上界。,,,,https://static.cninfo.com.cn/finalpage/2023-04-27/1216615628.PDF,19|20|21,107,已人工复核（最终批AA组）,逐年核对官方年报；主营转型按公司—年份处理；直接农业、初加工和农业投入品分别按冻结口径识别；混合业务无法可靠拆分时只保留上下界，正式分子留空。 待核实；不插值、不复制相邻年份 2022行业分类字段待核实；未拆其他不影响阈值结论。
300967,宁夏晓鸣农牧股份有限公司,2022,待核实,待核实,龙头企业身份核实候选,同严格口径,785141706.15,785510490.19,0.99953052,分行业与分产品可能重叠；已固定一套维度或以明确产品下界处理，不机械相加,是,是,否,养殖业已披露收入占99.95%，严格与扩展口径均超过50%。,,,,https://static.cninfo.com.cn/finalpage/2023-04-26/1216579493.PDF,30,177,已人工复核（最终批AC组）,逐年核对官方年报；主营转型按公司—年份处理；直接农业、初加工和农业投入品分别按冻结口径识别；混合业务无法可靠拆分时只保留上下界，正式分子留空。 采用分行业养殖一套口径，不再叠加鸡产品和副产品。 待核实；不插值、不复制相邻年份 2022行业分类待核实；极小未分类差额不影响结论。
300970,江苏华绿生物科技集团股份有限公司,2022,待核实,待核实,龙头企业身份核实候选,工厂化种植销售的金针菇、真姬菇及其他鲜品食用菌（同时符合扩展口径）,751575782.93,751593906.93,0.99997589,采用食用菌行业单一互斥口径；不与分产品、地区相加,是,是,否,年报明确公司专业从事鲜品食用菌工厂化种植与销售，其他产品包括舞茸、虫草花、鹿茸菇等鲜品，故食用菌行业收入整体进入下界。,,,,https://static.cninfo.com.cn/finalpage/2023-04-24/1216524408.PDF,15|16,86,已人工复核（最终批AB组）,逐年核对官方年报；主营转型按公司—年份处理；直接农业、初加工和农业投入品分别按冻结口径识别；混合业务无法可靠拆分时只保留上下界，正式分子留空。 沿用v32原值；待核实不插值、不复制相邻年份 上下界均超过50%，未拆上界不影响结论。2022行业分类保持待核实，不插值。
301116,江苏益客食品集团股份有限公司,2022,待核实,待核实,龙头企业身份核实候选,种禽、禽类屠宰初加工、饲料及羽绒副产品,18175777585.68,18714660064.86,0.97120533,分行业与分产品可能重叠；已固定一套维度或以明确产品下界处理，不机械相加,否,是,否,严格口径仅种禽，低于50%；屠宰初加工、饲料和羽绒副产品进入扩展口径，调熟食品排除，扩展下界超过50%。,,,,https://static.cninfo.com.cn/finalpage/2023-04-21/1216495384.PDF,21|22,105,已人工复核（最终批AC组）,逐年核对官方年报；主营转型按公司—年份处理；直接农业、初加工和农业投入品分别按冻结口径识别；混合业务无法可靠拆分时只保留上下界，正式分子留空。 屠宰、饲料、种禽、调熟、羽绒采用一套分行业维度；羽绒成本用同额产品行反向核对。 待核实；不插值、不复制相邻年份 2022行业分类待核实；其他收入未拆但不影响阈值。
600108,甘肃亚盛实业(集团)股份有限公司,2022,待核实,待核实,龙头企业身份核实候选,同严格口径,2040868323.69,3639204399.96,0.56080069,分行业与分产品可能重叠；已固定一套维度或以明确产品下界处理，不机械相加,是,是,否,明确列示的八项种植产品下界已占营业收入56.08%，足以确认严格及扩展样本；不把农业、工业、商贸分部合计机械套入合并收入。,,,,https://static.cninfo.com.cn/finalpage/2023-04-26/1216584522.PDF,10|11,50,已人工复核（最终批AC组）,逐年核对官方年报；主营转型按公司—年份处理；直接农业、初加工和农业投入品分别按冻结口径识别；混合业务无法可靠拆分时只保留上下界，正式分子留空。 产品下界逐项来自同一分产品表；农业分行业数只作为上界。 待核实；不插值、不复制相邻年份 2022行业分类待核实；农业分部与合并收入之间的内部交易/抵销口径未拆，但不影响下界结论。
600195,中牧实业股份有限公司,2022,待核实,待核实,龙头企业身份核实候选,生物制品、兽药/化药、饲料等农业投入品（扩展）,3752083185.96,5891524963.89,0.63686112,否（同一分产品维度加总；单列贸易收入全部排除）,否,是,否,生物制品、兽药/化药和饲料属于农业投入品；贸易为互斥单列产品，不计入。,,,,https://static.cninfo.com.cn/finalpage/2023-04-22/1216516931.PDF,11|12,77,已人工复核（跨年快速核对第十四批G组）,逐年核对官方年报；农业投入品按互斥产品下界计量，贸易和食品深加工排除；未拆候选收入即使上界不足30%也不写成精确零。 2022逐公司行业分类待核实；收入结论仅据年报，不用相邻年份外推。
600354,甘肃省敦煌种业集团股份有限公司,2022,待核实,待核实,龙头企业身份核实候选,种子,738441249.75,1004680753.38,0.73500089,否（仅使用同一分行业维度）,是,是,否,种子收入占73.50%，达到50%严格门槛；食品与贸易、棉花、果蔬及其他业务均未用于放大分子。,,,,https://static.cninfo.com.cn/finalpage/2023-04-20/1216478318.PDF,10,58,已人工复核（跨年快速核对第九批）,逐年核对官方年报同一分行业维度和合并利润表；扩展口径只加入农业投入品，不计批零、食品贸易、香料、棉花、果蔬或其他非直接农业业务。
600873,梅花生物科技集团股份有限公司,2022,待核实,待核实,龙头企业身份核实候选,单列动物营养氨基酸作下界；混合其他中的生物有机肥仅作上界,14905702104.63,27937152798.85,0.53354407,否（使用同一分产品层级；行业、地区和销售模式行不参与加总）,否,是,否,"严格区间[0, 0]；扩展区间[0.533544066281642547204162083735490267866373763329466051666829, 0.611854188480639742098297708541474647510346718103531964997488]。动物营养氨基酸行包括饲料级氨基酸及大原料副产品，属于明确农业投入品；‘其他’同时含生物有机肥与石油级黄原胶等非农业产品，只能增加上界。",,,,https://static.cninfo.com.cn/finalpage/2023-03-07/1216055014.PDF,16|17|18,83,已人工复核（跨年快速核对第十六/十七批N组）,逐年核对官方年报；食品、医药、工业与饲料用途混合时保留上下界；木材与直接林业可计入，板材家具和园林工程排除，未单列收入不写成精确零。 单列产品收入、成本均为元；未与行业或地区维度相加 沿用v26原值；待核实字段不插值、不复制相邻年份 如需精确分子，仍须拆分‘其他’中的生物有机肥；动物营养氨基酸下界可直接使用。
600975,湖南新五丰股份有限公司,2022,待核实,待核实,龙头企业身份核实候选,畜牧业（生猪）,2731125858.15,4932239352.73,0.55372938,否（仅使用同一分行业维度）,是,是,否,畜牧业收入占55.37%，达到50%严格门槛；同一行业维度加入饲料加工后占55.42%。批发零售未计入。,,,,https://static.cninfo.com.cn/finalpage/2023-04-25/1216564468.PDF,23,211,已人工复核（跨年快速核对第九批）,逐年核对官方年报同一分行业维度和合并利润表；扩展口径只加入农业投入品，不计批零、食品贸易、香料、棉花、果蔬或其他非直接农业业务。
603151,山东邦基科技股份有限公司,2022,待核实,待核实,龙头企业身份核实候选,畜禽饲料,1613019191.33,1658462167.22,0.97259933,行业/产品维度不叠加；涉及内部交易时按年报抵销额保守扣减,否,是,否,饲料属于农业投入品，仅纳入扩展口径。,,,,https://static.cninfo.com.cn/finalpage/2023-03-31/1216269478.PDF,13|14,74,已人工复核（最终批AA组）,逐年核对官方年报；主营转型按公司—年份处理；直接农业、初加工和农业投入品分别按冻结口径识别；混合业务无法可靠拆分时只保留上下界，正式分子留空。 待核实；不插值、不复制相邻年份 2022行业分类字段待核实；未拆其他不影响阈值结论。
603336,宏辉果蔬股份有限公司,2022,待核实,待核实,龙头企业身份核实候选,水果蔬菜采后收购、预冷、分级、加工包装等初加工服务收入；其他业务只作上界,975174851.37,1132815675.94,0.86084159,水果、蔬菜为互斥产品项目；不叠加果蔬服务行业、地区或销售模式，其他业务仅作上界,否,是,否,果蔬主要向基地/农户采购，未证明公司直接种植外销；采后预冷、预选分级和包装属于扩展口径初加工，深加工和冻肉贸易排除。,,,,https://static.cninfo.com.cn/finalpage/2023-03-28/1216235580.PDF,17|18,77,已人工复核（跨年快速核对第二十批Y组）,逐年核对官方年报；主营转型按公司—年份处理；混合业务无法可靠拆分时只保留上下界，正式分子留空，不按名称或原料采购推算。 沿用v31原值；待核实不插值、不复制相邻年份 其他业务未拆；严格口径无单列自营种植收入。2022行业分类字段保持待核实，不插值。
603363,福建傲农生物科技集团股份有限公司,2022,待核实,待核实,龙头企业身份核实候选,生猪养殖、饲料及兽药动保,17107949807.08,21613039521.91,0.79155686,行业/产品维度不叠加；涉及内部交易时按年报抵销额保守扣减,否,是,否,直接养殖纳入严格，饲料与兽药纳入扩展；原料贸易和食品排除，未拆其他只作上界。,,,,https://static.cninfo.com.cn/finalpage/2023-04-29/1216708704.PDF,10|20,106,已人工复核（最终批AA组）,逐年核对官方年报；主营转型按公司—年份处理；直接农业、初加工和农业投入品分别按冻结口径识别；混合业务无法可靠拆分时只保留上下界，正式分子留空。 待核实；不插值、不复制相邻年份 2022行业分类字段待核实；未拆其他不影响阈值结论。
603668,福建天马科技集团股份有限公司,2022,待核实,待核实,龙头企业身份核实候选,严格养殖+特水饲料+畜禽饲料+动保产品,,7007530405.29,,只在同一产品维度求和；原料贸易和水产品/食品销售排除；2022内部交易抵消不明分属，整体扣减构造保守下界,否,是,否,养殖进入严格口径；饲料和动保进入扩展口径；原料销售、水产品贸易及烤鳗/食品销售排除。,,,,https://static.cninfo.com.cn/finalpage/2023-04-28/1216667409.PDF,36|37,114,已人工复核（跨年快速核对第十八批T组）,逐年核对官方年报；普通饮料和休闲食品深加工排除，粮食初加工按上下界；养殖与屠宰鲜品无法拆分时待核实，水产食品排除项不进入扩展分子。 2018饲料销售未拆特水/畜禽但整体属于扩展农业投入品；2021养殖含畜禽与鳗鲡，均属严格口径 沿用v27原值；待核实字段不插值、不复制相邻年份 2022内部抵消无法在饲料、养殖、食品间精确分配，使用上下界；行业分类仍待核实。
605198,烟台北方安德利果汁股份有限公司,2022,待核实,待核实,龙头企业身份核实候选,浓缩果汁、香精和果渣等果品初加工（与既有2023已核实口径一致）,1053115862.71,1065429309.28,0.98844274,分行业与分产品为重叠维度；采用一套不重叠口径，不相加,否,是,否,按项目既定且已用于2023的口径，浓缩果汁、香精及果渣属于果品初加工，计入扩展口径；原料果采购不计严格口径。,,,,https://static.cninfo.com.cn/finalpage/2023-05-30/1216934323.PDF,11|12,70,已人工复核（跨年快速核对第二十批Z组）,逐年核对官方年报；主营转型按公司—年份处理；混合业务无法可靠拆分时只保留上下界，正式分子留空，不按名称或原料采购推算。 采用产品合计作为单一披露维度；不再叠加相同金额的分行业、地区或销售模式。 沿用v31原值；待核实字段不插值、不复制相邻年份 无影响结论的金额拆分缺口；未分类收入差额不纳入扩展分子。2022行业分类字段仍待核实。
605296,云南神农农业产业集团股份有限公司,2022,待核实,待核实,龙头企业身份核实候选,内部抵销后可确认的生猪及饲料收入,2319663164.23,3304484376.2,0.70197432,行业/产品维度不叠加；涉及内部交易时按年报抵销额保守扣减,是,是,否,2021将全部跨板块抵销额从饲料加生猪中保守扣除；屠宰/食品加工不整体推算。2022生猪外销下界已达50%。,,,,https://static.cninfo.com.cn/finalpage/2023-06-09/1217024014.PDF,23|24,128,已人工复核（最终批AA组）,逐年核对官方年报；主营转型按公司—年份处理；直接农业、初加工和农业投入品分别按冻结口径识别；混合业务无法可靠拆分时只保留上下界，正式分子留空。 待核实；不插值、不复制相邻年份 2022行业分类字段待核实；未拆其他不影响阈值结论。
000713,国投丰乐种业股份有限公司,2023,5.0,农、林、牧、渔专业及辅助性活动,行业分类候选+龙头企业身份核实候选,种子类、农化类,2812737488.63,3113679181.58,0.90334852,否（采用分行业不重叠口径）,否,是,否,种子业务严格口径28.40%；加入农业投入品农化业务后扩展口径90.33%。,,,,https://static.cninfo.com.cn/finalpage/2024-04-26/1219827331.PDF,23,102,已人工复核（第一批）,严格口径占比=0.28399651；扩展口径占比=0.90334852；两套分子详见2023年报主营业务人工复核_第一批10家_v1.csv
000735,罗牛山股份有限公司,2023,3.0,畜牧业,行业分类候选+龙头企业身份核实候选,畜牧业、农副产品加工业,2285869183.6,4100302074.67,0.557488,否（采用分行业不重叠口径）,否,是,否,畜牧业严格口径24.93%；加入农产品初加工后扩展口径55.75%。,,,,https://static.cninfo.com.cn/finalpage/2024-04-27/1219856343.PDF,18,70,已人工复核（第一批）,严格口径占比=0.24926145；扩展口径占比=0.557488；两套分子详见2023年报主营业务人工复核_第一批10家_v1.csv
000798,中水集团远洋股份有限公司,2023,4.0,渔业,行业分类候选,捕捞、渔业服务,2926498175.17,4041783287.5,0.72406113,否（采用分行业不重叠口径）,是,是,否,捕捞与渔业服务分别对应A04和A05，合计严格口径72.41%；未将一般零售、加工及贸易机械计入。,,,,https://static.cninfo.com.cn/finalpage/2024-03-28/1219426831.PDF,12,80,已人工复核（第一批）,严格口径占比=0.72406113；扩展口径占比=0.72406113；两套分子详见2023年报主营业务人工复核_第一批10家_v1.csv
000998,袁隆平农业高科技股份有限公司,2023,5.0,农、林、牧、渔专业及辅助性活动,行业分类候选+龙头企业身份核实候选,农业（水稻种子、玉米种子）,7807420305.76,9223216747.53,0.84649646,否（采用分行业不重叠口径）,是,是,否,农业分行业收入占84.65%，达到严格样本50%门槛。,,,,https://static.cninfo.com.cn/finalpage/2024-04-29/1219866222.PDF,31,108,已人工复核（第一批）,严格口径占比=0.84649646；扩展口径占比=0.84649646；两套分子详见2023年报主营业务人工复核_第一批10家_v1.csv
001201,东瑞食品集团股份有限公司,2023,3.0,畜牧业,行业分类候选+龙头企业身份核实候选,畜牧业（生猪）,961270931.71,1037067905.17,0.92691224,否（采用分行业不重叠口径）,是,是,否,生猪收入严格口径92.69%；加入饲料后扩展口径97.39%。年报注明饲料主要供内部猪场使用，但表列收入未与生猪收入重叠。,,,,https://static.cninfo.com.cn/finalpage/2024-04-30/1219910083.PDF,17,151,已人工复核（第一批）,严格口径占比=0.92691224；扩展口径占比=0.97394434；两套分子详见2023年报主营业务人工复核_第一批10家_v1.csv
002041,山东登海种业股份有限公司,2023,5.0,农、林、牧、渔专业及辅助性活动,行业分类候选+龙头企业身份核实候选,农业（种业）,1551975042.78,1551975042.78,1.0,否（采用营业收入构成总表）,是,是,否,"营业收入构成表中农业收入占100%；未误用仅披露占比10%以上项目的1,531,128,505.10元。",,,,https://static.cninfo.com.cn/finalpage/2024-04-23/1219737119.PDF,14,64,已人工复核（第一批）,严格口径占比=1.0；扩展口径占比=1.0；两套分子详见2023年报主营业务人工复核_第一批10家_v1.csv
002069,獐子岛集团股份有限公司,2023,4.0,渔业,行业分类候选,海水养殖、水产品加工、牡蛎苗种技术服务,923163617.64,1677473644.98,0.55032973,否（采用分行业不重叠口径）,否,是,否,严格口径16.32%；加入水产品加工后扩展口径55.03%。技术服务经年报说明为牡蛎苗种业务。2023年曾ST，最终回归样本仍须剔除。,是,否,,https://static.cninfo.com.cn/finalpage/2024-04-27/1219862446.PDF,17,75,已人工复核（第一批）,严格口径占比=0.16321363；扩展口径占比=0.55032973；两套分子详见2023年报主营业务人工复核_第一批10家_v1.csv
002100,天康生物股份有限公司,2023,,,龙头企业身份核实候选,生猪养殖产业链、饲料,12033011274.57,19025806286.59,0.63245736,否（同一披露维度；不符合范围的业务未计入）,否,是,否,生猪养殖严格口径29.12%；仅加入饲料即达63.25%，扩展口径达标，未依赖玉米收储、油脂等边界业务。,,,,https://static.cninfo.com.cn/finalpage/2024-04-29/1219863990.PDF,16,94,已人工复核（龙头独有第一批）,严格口径占比=0.29122139；扩展口径占比=0.63245736；详见2023龙头企业独有候选_年报复核第一批12家_v1.csv
002124,天邦食品股份有限公司,2023,3.0,畜牧业,行业分类候选+龙头企业身份核实候选,生猪养殖,7310675390.02,10231927988.44,0.71449637,否（采用分行业不重叠口径）,是,是,否,生猪养殖收入严格口径71.45%；加入屠宰等食品加工后扩展口径95.72%。,,,,https://static.cninfo.com.cn/finalpage/2024-04-30/1219920450.PDF,19,79,已人工复核（第一批）,严格口径占比=0.71449637；扩展口径占比=0.95722291；两套分子详见2023年报主营业务人工复核_第一批10家_v1.csv
002157,江西正邦科技股份有限公司,2023,3.0,畜牧业,行业分类候选,养殖,4484299845.66,6991677730.61,0.64137679,否（采用同一拆分维度；已排除重复维度）,是,是,否,养殖收入严格口径64.14%，达到50%；加入饲料后扩展口径98.57%。2023年曾ST，最终回归剔除。,是,是,,https://static.cninfo.com.cn/finalpage/2024-04-30/1219923507.PDF,17,112,已人工复核（第二批）,严格口径占比=0.64137679；扩展口径占比=0.98568615；两套分子详见2023年报主营业务人工复核_第二批8家_v1.csv
002234,山东民和牧业股份有限公司,2023,3.0,畜牧业,行业分类候选+龙头企业身份核实候选,雏鸡、鸡肉制品,1863839992.05,2074466255.83,0.89846725,否（采用同一拆分维度；已排除重复维度）,否,是,否,保守地仅将雏鸡计入严格口径，占36.10%；加入鸡肉制品初加工后扩展口径89.85%。未以年报笼统的‘畜牧业’整段收入替代严格口径。,,,,https://static.cninfo.com.cn/finalpage/2024-03-19/1219328941.PDF,21,74,已人工复核（第二批）,严格口径占比=0.36097964；扩展口径占比=0.89846725；两套分子详见2023年报主营业务人工复核_第二批8家_v1.csv
002299,福建圣农发展股份有限公司,2023,3.0,畜牧业,行业分类候选,家禽饲养加工行业,10517359334.59,18486738694.46,0.56891372,合并披露风险：养殖与加工无法可靠拆分；未估算严格口径,待核实,是,否,家禽饲养加工合并收入占56.89%，扩展口径达标；年报未可靠拆分养殖和初加工，严格口径保持待核实。,,,,https://static.cninfo.com.cn/finalpage/2024-03-28/1219428601.PDF,25,109,已人工复核（第三批）,严格口径占比=待核实；扩展口径占比=0.56891372；两套分子详见2023年报主营业务人工复核_第三批10家_v1.csv
002311,广东海大集团股份有限公司,2023,,,龙头企业身份核实候选,养殖行业、饲料行业,116117168742.97,116117168742.97,1.0,否（同一披露维度；不符合范围的业务未计入）,否,是,否,养殖收入严格口径13.34%；养殖与饲料分行业收入合计等于营业收入，扩展口径100%，两行业为并列不重叠口径。,,,,https://static.cninfo.com.cn/finalpage/2024-04-23/1219735739.PDF,21,119,已人工复核（龙头独有第一批）,严格口径占比=0.1334176；扩展口径占比=1.0；详见2023龙头企业独有候选_年报复核第一批12家_v1.csv
002321,河南华英农业发展股份有限公司,2023,3.0,畜牧业,行业分类候选+龙头企业身份核实候选,鸭苗、种蛋、冻鸭、鸭毛、饲料、羽绒,3076209534.81,3704949528.49,0.83029729,否（采用分产品不重叠口径）,否,是,否,鸭苗与种蛋严格口径0.91%；加入鸭产品初加工、农业投入品及羽绒初加工后扩展口径83.03%。熟食、租赁等未计入；2023年曾ST。,是,否,,https://static.cninfo.com.cn/finalpage/2024-04-20/1219690595.PDF,25,110,已人工复核（第三批）,严格口径占比=0.00914762；扩展口径占比=0.83029729；两套分子详见2023年报主营业务人工复核_第三批10家_v1.csv
002329,皇氏集团股份有限公司,2023,,,龙头企业身份核实候选,低温奶、常温奶原奶初加工,2000910399.03,2892839473.25,0.69167696,按分产品或分行业同一维度；合并披露时保持待核实,否,是,否,低温奶和常温奶合计占69.17%，按原奶初加工计入扩展口径；直接奶牛养殖收入未单列。,,,,https://static.cninfo.com.cn/finalpage/2024-04-26/1219842467.PDF,25,113,已人工复核（龙头独有第二批）,严格口径占比=0.0；扩展口径占比=0.69167696；详见2023龙头企业独有候选_年报复核第二批12家_v1.csv
002385,北京大北农科技集团股份有限公司,2023,,,龙头企业身份核实候选,生猪养殖、种业、饲料、植保、疫苗、兽药,31629839198.29,33390129865.04,0.94728111,按分产品或分行业同一维度；合并披露时保持待核实,否,是,否,养猪和种业严格口径21.29%；加入农业投入品后扩展口径94.73%。,,,,https://static.cninfo.com.cn/finalpage/2024-04-26/1219831744.PDF,24,216,已人工复核（龙头独有第二批）,严格口径占比=0.21286346；扩展口径占比=0.94728111；详见2023龙头企业独有候选_年报复核第二批12家_v1.csv
002458,山东益生种畜禽股份有限公司,2023,3.0,畜牧业,行业分类候选+龙头企业身份核实候选,鸡、猪、乳品,3094339371.59,3224676928.89,0.9595812,否（采用同一拆分维度；已排除重复维度）,是,是,否,种畜禽及乳品收入严格口径95.96%；加入畜牧设备后扩展口径99.04%。,,,,https://static.cninfo.com.cn/finalpage/2024-03-07/1219249443.PDF,20,80,已人工复核（第二批）,严格口径占比=0.9595812；扩展口径占比=0.99038036；两套分子详见2023年报主营业务人工复核_第二批8家_v1.csv
002481,烟台双塔食品股份有限公司,2023,,,龙头企业身份核实候选,食用蛋白、豌豆干淀粉、膳食纤维,1483932885.31,2455941328.95,0.60422164,按分产品或分行业同一维度；合并披露时保持待核实,否,是,否,三项豌豆初加工产品合计占60.42%，扩展口径达标；粉丝和其他收入未计入。,,,,https://static.cninfo.com.cn/finalpage/2024-04-20/1219699565.PDF,16,68,已人工复核（龙头独有第二批）,严格口径占比=0.0；扩展口径占比=0.60422164；详见2023龙头企业独有候选_年报复核第二批12家_v1.csv
002548,深圳市金新农科技股份有限公司,2023,,,龙头企业身份核实候选,畜牧养殖、饲料加工,3741156573.98,4040387757.83,0.92593998,按分产品或分行业同一维度；合并披露时保持待核实,否,是,否,养殖收入占28.30%，未达严格门槛；加入饲料后扩展口径92.59%，原料贸易未计入。,,,,https://static.cninfo.com.cn/finalpage/2024-04-30/1219919082.PDF,24,101|109,已人工复核（龙头独有第二批）,严格口径占比=0.28297887；扩展口径占比=0.92593998；详见2023龙头企业独有候选_年报复核第二批12家_v1.csv
002567,唐人神集团股份有限公司,2023,,,龙头企业身份核实候选,养殖、饲料,25209934173.12,26949042863.28,0.93546677,按分产品或分行业同一维度；合并披露时保持待核实,否,是,否,养殖收入占19.12%；加入饲料后扩展口径93.55%。,,,,https://static.cninfo.com.cn/finalpage/2024-04-30/1219910967.PDF,21,166,已人工复核（龙头独有第二批）,严格口径占比=0.19119351；扩展口径占比=0.93546677；详见2023龙头企业独有候选_年报复核第二批12家_v1.csv
002679,福建金森林业股份有限公司,2023,2.0,林业,行业分类候选,林业,145501169.23,147650078.15,0.98544593,否（采用同一拆分维度；已排除重复维度）,是,是,否,林业分行业收入占98.54%，达到严格样本门槛。,,,,https://static.cninfo.com.cn/finalpage/2024-07-06/1220543069.PDF,13,71,已人工复核（第二批）,严格口径占比=0.98544593；扩展口径占比=0.98544593；两套分子详见2023年报主营业务人工复核_第二批8家_v1.csv
002688,金河生物科技股份有限公司,2023,,,龙头企业身份核实候选,兽用化学药品、兽用疫苗、药物饲料添加剂,1366180836.72,2174131033.42,0.62838017,否（同一披露维度；不符合范围的食品未计入）,否,是,否,三类农业投入品合计占62.84%，扩展口径达标；淀粉加工未用于扩大分子。,,,,https://static.cninfo.com.cn/finalpage/2024-04-29/1219863960.PDF,27,129,已人工复核（龙头独有第三批）,严格口径占比=0.0；扩展口径占比=0.62838017；详见2023龙头企业独有候选_年报复核第三批12家_v1.csv
002696,百洋产业投资集团股份有限公司,2023,,,龙头企业身份核实候选,饲料、水产品加工,2495054505.49,2720215725.75,0.9172267,否（同一披露维度；不符合范围的食品未计入）,否,是,否,饲料与水产品初加工合计占91.72%，进入扩展样本。,,,,https://static.cninfo.com.cn/finalpage/2024-04-27/1219860895.PDF,19,80,已人工复核（龙头独有第三批）,严格口径占比=0.0；扩展口径占比=0.9172267；详见2023龙头企业独有候选_年报复核第三批12家_v1.csv
002714,牧原食品集团股份有限公司,2023,3.0,畜牧业,行业分类候选+龙头企业身份核实候选,养殖业务（生猪）,108224321673.98,110860727714.4,0.97621876,否（采用同一拆分维度；已排除重复维度）,是,是,否,养殖业务收入占97.62%，达到严格样本门槛。屠宰业务与养殖存在内部交易抵销，本次不重复相加。,,,,https://static.cninfo.com.cn/finalpage/2024-04-27/1219861302.PDF,22,139,已人工复核（第二批）,严格口径占比=0.97621876；扩展口径占比=0.97621876；两套分子详见2023年报主营业务人工复核_第二批8家_v1.csv
002746,山东仙坛集团股份有限公司,2023,,,龙头企业身份核实候选,肉鸡养殖、屠宰食品加工、饲料加工,5770748589.13,5781232561.22,0.99818655,否（同一披露维度；不符合范围的食品未计入）,否,是,否,单列养殖收入仅2.26%；养殖、鸡肉初加工和饲料合计占99.82%，扩展口径达标。,,,,https://static.cninfo.com.cn/finalpage/2024-04-23/1219735516.PDF,23,89,已人工复核（龙头独有第三批）,严格口径占比=0.02258417；扩展口径占比=0.99818655；详见2023龙头企业独有候选_年报复核第三批12家_v1.csv
002772,天水众兴菌业科技股份有限公司,2023,1.0,农业,行业分类候选+龙头企业身份核实候选,农业种植业（食用菌）,1930925770.36,1931077659.25,0.99992135,否（采用同一拆分维度；已排除重复维度）,是,是,否,农业种植业收入占99.99%，达到严格样本门槛；厂房租赁未计入。,,,,https://static.cninfo.com.cn/finalpage/2024-03-26/1219405509.PDF,15,102,已人工复核（第二批）,严格口径占比=0.99992135；扩展口径占比=0.99992135；两套分子详见2023年报主营业务人工复核_第二批8家_v1.csv
002852,道道全粮油股份有限公司,2023,,,龙头企业身份核实候选,食用植物油及粕类加工,6974260413.37,7000856821.01,0.99620098,否（同一披露维度；不符合范围的食品未计入）,否,是,否,食品加工板块为食用油和粕类等农产品初加工，占99.62%，进入扩展样本。,,,,https://static.cninfo.com.cn/finalpage/2024-04-27/1219862164.PDF,14,64|72,已人工复核（龙头独有第三批）,严格口径占比=0.0；扩展口径占比=0.99620098；详见2023龙头企业独有候选_年报复核第三批12家_v1.csv
002910,兰州庄园牧场股份有限公司,2023,,,龙头企业身份核实候选,巴氏杀菌乳、灭菌乳,490598217.75,955672655.71,0.51335383,否（同一披露维度；不符合范围的食品未计入）,否,是,否,巴氏杀菌乳和灭菌乳按原奶初加工合计占51.34%，扩展口径达标；调制乳、发酵乳和含乳饮料未计入。,,,,https://static.cninfo.com.cn/finalpage/2024-04-27/1219871887.PDF,17,122,已人工复核（龙头独有第三批）,严格口径占比=0.0；扩展口径占比=0.51335383；详见2023龙头企业独有候选_年报复核第三批12家_v1.csv
002982,湖南湘佳牧业股份有限公司,2023,3.0,畜牧业,行业分类候选+龙头企业身份核实候选,活禽、商品蛋、冰鲜产品,3564796386.99,3890122738.57,0.91637119,否（采用同一拆分维度；已排除重复维度）,否,是,否,活禽与商品蛋严格口径34.31%；加入冰鲜禽产品初加工后扩展口径91.64%。未把分行业‘养殖行业’100%机械视为直接养殖收入。,,,,https://static.cninfo.com.cn/finalpage/2024-04-10/1219550513.PDF,23,111,已人工复核（第二批）,严格口径占比=0.34314154；扩展口径占比=0.91637119；两套分子详见2023年报主营业务人工复核_第二批8家_v1.csv
300087,安徽荃银高科种业股份有限公司,2023,5.0,农、林、牧、渔专业及辅助性活动,行业分类候选+龙头企业身份核实候选,水稻、玉米、小麦、棉花、瓜菜、大豆及其他作物种子,2844711221.82,4102895157.95,0.69334241,否（采用同一拆分维度；已排除重复维度）,是,是,否,仅七类种子收入合计已占69.33%，达到严格样本门槛；未依赖边界业务扩大分子。,,,,https://static.cninfo.com.cn/finalpage/2024-03-23/1219389382.PDF,17,88,已人工复核（第二批）,严格口径占比=0.69334241；扩展口径占比=0.69334241；两套分子详见2023年报主营业务人工复核_第二批8家_v1.csv
300119,瑞普生物股份有限公司,2023,,,龙头企业身份核实候选,兽用生物制品、兽用制剂及原料药,2183106384.37,2248962053.98,0.97071731,否（同一披露维度；不符合范围的业务未计入）,否,是,否,兽用生物制品、兽用制剂及原料药按同一分行业维度合计占97.07%，属于农业投入品，进入扩展样本。,,,,https://static.cninfo.com.cn/finalpage/2024-03-30/1219465976.PDF,33,108,已人工复核（龙头独有第四批）,严格口径占比=0.0；扩展口径占比=0.97071731；详见2023龙头企业独有候选_年报复核第四批12家_v1.csv
