股票代码,公司全称,年份,行业分类代码,行业分类名称,分类标准口径,业务类别指纹,口径调整勾选,业务重大变化勾选,年报链接,年报主营业务表PDF页序号,当前复核状态,上一候选年份,与上一候选年文本相似度,业务类别指纹Jaccard,行业代码是否变化,是否跨分类标准,公司名称是否变化,年份是否连续,建议复核路径,分流原因
600354,甘肃省敦煌种业集团股份有限公司,2023,5.0,农、林、牧、渔专业及辅助性活动,中国上市公司协会2023版,果蔬初加工|种子|贸易零售,未定位,不适用,https://static.cninfo.com.cn/finalpage/2024-03-22/1219375765.PDF,11,已人工复核（第四批）,2021,0.470207,0.75,是,是,否,否,深度复核,行业代码变化（同时跨分类标准）；候选年份不连续，不能视为插值
600359,新疆塔里木农业综合开发股份有限公司,2013,1.0,农业,证监会2012年修订版,乳业|地产园林|林业|畜牧其他|粮油初加工,未定位,未定位,https://static.cninfo.com.cn/finalpage/2014-03-19/63693871.PDF,12,年报及业务表已定位；收入、重叠和样本结论待人工复核,,,,首年,首年,首年,首年,首年锚点复核,该公司首次进入已核实行业候选，需要建立人工锚点
600359,新疆塔里木农业综合开发股份有限公司,2014,1.0,农业,证监会2012年修订版,乳业|地产园林|畜牧其他|种子|种植|粮油初加工,未定位,未定位,https://static.cninfo.com.cn/finalpage/2015-06-03/1201096261.PDF,13,年报及业务表已定位；收入、重叠和样本结论待人工复核,2013,0.138388,0.571429,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600359,新疆塔里木农业综合开发股份有限公司,2015,1.0,农业,证监会2012年修订版,乳业|地产园林|林业|畜牧其他|种子|种植|粮油初加工,未定位,未定位,https://static.cninfo.com.cn/finalpage/2016-06-03/1202353960.PDF,12,年报及业务表已定位；收入、重叠和样本结论待人工复核,2014,0.160065,0.857143,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600359,新疆塔里木农业综合开发股份有限公司,2016,1.0,农业,证监会2012年修订版,乳业|地产园林|林业|畜牧其他|种子|种植|粮油初加工,未定位,未定位,https://static.cninfo.com.cn/finalpage/2017-04-27/1203408447.PDF,11,年报及业务表已定位；收入、重叠和样本结论待人工复核,2015,0.420265,1.0,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600359,新疆塔里木农业综合开发股份有限公司,2017,1.0,农业,证监会2012年修订版,乳业|农药|地产园林|林业|畜牧其他|种子|种植|粮油初加工,未定位,未定位,https://static.cninfo.com.cn/finalpage/2018-04-17/1204639100.PDF,12,年报及业务表已定位；收入、重叠和样本结论待人工复核,2016,0.506165,0.875,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600359,新疆塔里木农业综合开发股份有限公司,2018,1.0,农业,证监会2012年修订版,乳业|农药|地产园林|林业|畜牧其他|种子|种植|粮油初加工,未定位,未定位,https://static.cninfo.com.cn/finalpage/2019-03-28/1205947730.PDF,11,年报及业务表已定位；收入、重叠和样本结论待人工复核,2017,0.7111,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600359,新疆塔里木农业综合开发股份有限公司,2019,1.0,农业,证监会2012年修订版,乳业|农药|地产园林|林业|种子|粮油初加工,未定位,未定位,https://static.cninfo.com.cn/finalpage/2020-04-30/1207689907.PDF,11,年报及业务表已定位；收入、重叠和样本结论待人工复核,2018,0.666405,0.75,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600359,新疆塔里木农业综合开发股份有限公司,2020,1.0,农业,证监会2012年修订版,乳业|农药|地产园林|林业|粮油初加工,未定位,未定位,https://static.cninfo.com.cn/finalpage/2021-06-02/1210140909.PDF,10,年报及业务表已定位；收入、重叠和样本结论待人工复核,2019,0.852878,0.833333,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600359,新疆塔里木农业综合开发股份有限公司,2021,1.0,农业,证监会2012年修订版,乳业|农药|地产园林|林业|粮油初加工,未定位,未定位,https://static.cninfo.com.cn/finalpage/2022-04-30/1213269166.PDF,11,年报及业务表已定位；收入、重叠和样本结论待人工复核,2020,0.674302,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600359,新疆塔里木农业综合开发股份有限公司,2023,1.0,农业,中国上市公司协会2023版,乳业|地产园林|林业|畜牧其他|粮油初加工,未定位,未定位,https://static.cninfo.com.cn/finalpage/2024-03-29/1219447486.PDF,13,已人工复核（第四批）,2021,0.376049,0.666667,否,是,否,否,标准人工复核,文本和业务类别相似度分流；候选年份不连续，不能视为插值
600371,万向德农股份有限公司,2013,1.0,农业,证监会2012年修订版,化肥|地产园林|种子,未定位,未定位,https://static.cninfo.com.cn/finalpage/2014-04-24/63901035.PDF,12,年报及业务表已定位；收入、重叠和样本结论待人工复核,,,,首年,首年,首年,首年,首年锚点复核,该公司首次进入已核实行业候选，需要建立人工锚点
600371,万向德农股份有限公司,2014,1.0,农业,证监会2012年修订版,化肥|种子,未定位,未定位,https://static.cninfo.com.cn/finalpage/2015-04-11/1200812452.PDF,10,年报及业务表已定位；收入、重叠和样本结论待人工复核,2013,0.667654,0.666667,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600371,万向德农股份有限公司,2015,1.0,农业,证监会2012年修订版,化肥|种子,未定位,未定位,https://static.cninfo.com.cn/finalpage/2016-03-31/1202110510.PDF,10,年报及业务表已定位；收入、重叠和样本结论待人工复核,2014,0.404863,1.0,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600371,万向德农股份有限公司,2016,1.0,农业,证监会2012年修订版,种子,未定位,未定位,https://static.cninfo.com.cn/finalpage/2017-04-25/1203372878.PDF,11,年报及业务表已定位；收入、重叠和样本结论待人工复核,2015,0.422918,0.5,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600371,万向德农股份有限公司,2017,1.0,农业,证监会2012年修订版,种子,未定位,未定位,https://static.cninfo.com.cn/finalpage/2018-04-21/1204673558.PDF,11,年报及业务表已定位；收入、重叠和样本结论待人工复核,2016,0.708733,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600371,万向德农股份有限公司,2018,1.0,农业,证监会2012年修订版,种子,未定位,未定位,https://static.cninfo.com.cn/finalpage/2019-04-20/1206061860.PDF,10,年报及业务表已定位；收入、重叠和样本结论待人工复核,2017,0.727045,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600371,万向德农股份有限公司,2019,1.0,农业,证监会2012年修订版,种子,未定位,未定位,https://static.cninfo.com.cn/finalpage/2020-04-29/1207653987.PDF,10,年报及业务表已定位；收入、重叠和样本结论待人工复核,2018,0.7023,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600371,万向德农股份有限公司,2020,1.0,农业,证监会2012年修订版,种子,未定位,未定位,https://static.cninfo.com.cn/finalpage/2021-04-27/1209809737.PDF,12,年报及业务表已定位；收入、重叠和样本结论待人工复核,2019,0.739627,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600371,万向德农股份有限公司,2021,1.0,农业,证监会2012年修订版,种子,未定位,不适用,https://static.cninfo.com.cn/finalpage/2022-04-19/1212957177.PDF,14,年报及业务表已定位；收入、重叠和样本结论待人工复核,2020,0.720924,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600371,万向德农股份有限公司,2023,5.0,农、林、牧、渔专业及辅助性活动,中国上市公司协会2023版,化肥|种子,未定位,不适用,https://static.cninfo.com.cn/finalpage/2024-04-16/1219617366.PDF,15,已人工复核（第四批）,2021,0.498829,0.5,是,是,否,否,深度复核,行业代码变化（同时跨分类标准）；候选年份不连续，不能视为插值
600467,山东好当家海洋发展股份有限公司,2013,4.0,渔业,证监会2012年修订版,地产园林|水产,未定位,未定位,https://static.cninfo.com.cn/finalpage/2014-04-23/63893669.PDF,13,年报及业务表已定位；收入、重叠和样本结论待人工复核,,,,首年,首年,首年,首年,首年锚点复核,该公司首次进入已核实行业候选，需要建立人工锚点
600467,山东好当家海洋发展股份有限公司,2014,4.0,渔业,证监会2012年修订版,地产园林|水产,未定位,未定位,https://static.cninfo.com.cn/finalpage/2015-04-25/1200906321.PDF,15,年报及业务表已定位；收入、重叠和样本结论待人工复核,2013,0.635898,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600467,山东好当家海洋发展股份有限公司,2015,4.0,渔业,证监会2012年修订版,水产,未定位,未定位,https://static.cninfo.com.cn/finalpage/2016-04-23/1202227974.PDF,10,年报及业务表已定位；收入、重叠和样本结论待人工复核,2014,0.407921,0.5,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600467,山东好当家海洋发展股份有限公司,2016,4.0,渔业,证监会2012年修订版,水产,未定位,未定位,https://static.cninfo.com.cn/finalpage/2017-05-23/1203554147.PDF,13,年报及业务表已定位；收入、重叠和样本结论待人工复核,2015,0.69745,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600467,山东好当家海洋发展股份有限公司,2017,4.0,渔业,证监会2012年修订版,水产,未定位,未定位,https://static.cninfo.com.cn/finalpage/2018-05-12/1204932440.PDF,13,年报及业务表已定位；收入、重叠和样本结论待人工复核,2016,0.663292,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600467,山东好当家海洋发展股份有限公司,2018,4.0,渔业,证监会2012年修订版,水产,未定位,未定位,https://static.cninfo.com.cn/finalpage/2019-04-26/1206098857.PDF,13,年报及业务表已定位；收入、重叠和样本结论待人工复核,2017,0.718038,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600467,山东好当家海洋发展股份有限公司,2019,4.0,渔业,证监会2012年修订版,水产,未定位,未定位,https://static.cninfo.com.cn/finalpage/2020-05-07/1207708446.PDF,13,年报及业务表已定位；收入、重叠和样本结论待人工复核,2018,0.689481,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600467,山东好当家海洋发展股份有限公司,2020,4.0,渔业,证监会2012年修订版,水产,未定位,未定位,https://static.cninfo.com.cn/finalpage/2021-04-24/1209787362.PDF,13,年报及业务表已定位；收入、重叠和样本结论待人工复核,2019,0.851882,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600467,山东好当家海洋发展股份有限公司,2021,4.0,渔业,证监会2012年修订版,水产,未定位,未定位,https://static.cninfo.com.cn/finalpage/2022-04-26/1213099997.PDF,12,年报及业务表已定位；收入、重叠和样本结论待人工复核,2020,0.696624,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600467,山东好当家海洋发展股份有限公司,2023,4.0,渔业,中国上市公司协会2023版,水产,未定位,未定位,https://static.cninfo.com.cn/finalpage/2024-04-25/1219786818.PDF,13,已人工复核（第四批）,2021,0.722792,1.0,否,是,否,否,快速表格核对,文本和业务类别相似度分流；候选年份不连续，不能视为插值
600506,统一低碳科技(新疆)股份有限公司,2013,1.0,农业,证监会2012年修订版,,未定位,未定位,https://static.cninfo.com.cn/finalpage/2014-03-25/63720145.PDF,11,年报及业务表已定位；收入、重叠和样本结论待人工复核,,,,首年,首年,首年,首年,首年锚点复核,该公司首次进入已核实行业候选，需要建立人工锚点
600506,统一低碳科技(新疆)股份有限公司,2014,1.0,农业,证监会2012年修订版,,未定位,未定位,https://static.cninfo.com.cn/finalpage/2015-04-24/1200898900.PDF,12,年报及业务表已定位；收入、重叠和样本结论待人工复核,2013,0.534481,1.0,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600506,统一低碳科技(新疆)股份有限公司,2015,1.0,农业,证监会2012年修订版,,未定位,未定位,https://static.cninfo.com.cn/finalpage/2018-05-10/1204926781.PDF,12,年报及业务表已定位；收入、重叠和样本结论待人工复核,2014,0.131656,1.0,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600506,统一低碳科技(新疆)股份有限公司,2016,1.0,农业,证监会2012年修订版,,未定位,未定位,https://static.cninfo.com.cn/finalpage/2018-05-10/1204926780.PDF,10,年报及业务表已定位；收入、重叠和样本结论待人工复核,2015,0.671352,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600506,统一低碳科技(新疆)股份有限公司,2017,1.0,农业,证监会2012年修订版,,未定位,未定位,https://static.cninfo.com.cn/finalpage/2018-04-11/1204600387.PDF,12,年报及业务表已定位；收入、重叠和样本结论待人工复核,2016,0.68432,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600506,统一低碳科技(新疆)股份有限公司,2018,1.0,农业,证监会2012年修订版,种植,未定位,未定位,https://static.cninfo.com.cn/finalpage/2019-04-20/1206058895.PDF,11,年报及业务表已定位；收入、重叠和样本结论待人工复核,2017,0.779253,0.0,否,否,否,是,深度复核,业务类别指纹变化较大
600506,统一低碳科技(新疆)股份有限公司,2019,1.0,农业,证监会2012年修订版,种植,未定位,未定位,https://static.cninfo.com.cn/finalpage/2020-04-18/1207523733.PDF,10,年报及业务表已定位；收入、重叠和样本结论待人工复核,2018,0.783731,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600506,统一低碳科技(新疆)股份有限公司,2020,1.0,农业,证监会2012年修订版,种植|粮油初加工,未定位,未定位,https://static.cninfo.com.cn/finalpage/2021-04-27/1209808182.PDF,14,年报及业务表已定位；收入、重叠和样本结论待人工复核,2019,0.719583,0.5,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600506,统一低碳科技(新疆)股份有限公司,2021,1.0,农业,证监会2012年修订版,种植|贸易零售,未定位,未定位,https://static.cninfo.com.cn/finalpage/2022-04-20/1212984186.PDF,14,年报及业务表已定位；收入、重叠和样本结论待人工复核,2020,0.299878,0.333333,否,否,否,是,深度复核,业务类别指纹变化较大
600540,新疆赛里木现代农业股份有限公司,2013,1.0,农业,证监会2012年修订版,地产园林|粮油初加工,未定位,未定位,https://static.cninfo.com.cn/finalpage/2014-04-30/63954642.PDF,15,年报及业务表已定位；收入、重叠和样本结论待人工复核,,,,首年,首年,首年,首年,首年锚点复核,该公司首次进入已核实行业候选，需要建立人工锚点
600540,新疆赛里木现代农业股份有限公司,2014,1.0,农业,证监会2012年修订版,地产园林|粮油初加工,未定位,未定位,https://static.cninfo.com.cn/finalpage/2015-04-17/1200848995.PDF,15,年报及业务表已定位；收入、重叠和样本结论待人工复核,2013,0.390049,1.0,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600540,新疆赛里木现代农业股份有限公司,2015,1.0,农业,证监会2012年修订版,粮油初加工,未定位,未定位,https://static.cninfo.com.cn/finalpage/2016-04-29/1202266220.PDF,15,年报及业务表已定位；收入、重叠和样本结论待人工复核,2014,0.407479,0.5,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600540,新疆赛里木现代农业股份有限公司,2016,1.0,农业,证监会2012年修订版,粮油初加工,未定位,未定位,https://static.cninfo.com.cn/finalpage/2017-06-06/1203589810.PDF,14,年报及业务表已定位；收入、重叠和样本结论待人工复核,2015,0.734542,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600540,新疆赛里木现代农业股份有限公司,2017,1.0,农业,证监会2012年修订版,粮油初加工|贸易零售,未定位,未定位,https://static.cninfo.com.cn/finalpage/2018-05-05/1204910340.PDF,15,年报及业务表已定位；收入、重叠和样本结论待人工复核,2016,0.313273,0.5,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600540,新疆赛里木现代农业股份有限公司,2018,1.0,农业,证监会2012年修订版,粮油初加工,未定位,未定位,https://static.cninfo.com.cn/finalpage/2019-03-28/1205949320.PDF,16,年报及业务表已定位；收入、重叠和样本结论待人工复核,2017,0.398717,0.5,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600540,新疆赛里木现代农业股份有限公司,2019,1.0,农业,证监会2012年修订版,粮油初加工,未定位,未定位,https://static.cninfo.com.cn/finalpage/2020-04-29/1207668099.PDF,14,年报及业务表已定位；收入、重叠和样本结论待人工复核,2018,0.815295,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600540,新疆赛里木现代农业股份有限公司,2020,1.0,农业,证监会2012年修订版,粮油初加工,未定位,未定位,https://static.cninfo.com.cn/finalpage/2021-03-23/1209428402.PDF,18,年报及业务表已定位；收入、重叠和样本结论待人工复核,2019,0.188027,1.0,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600540,新疆赛里木现代农业股份有限公司,2021,1.0,农业,证监会2012年修订版,粮油初加工|贸易零售,未定位,未定位,https://static.cninfo.com.cn/finalpage/2022-04-28/1213168826.PDF,21,年报及业务表已定位；收入、重叠和样本结论待人工复核,2020,0.727388,0.5,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600540,新疆赛里木现代农业股份有限公司,2023,1.0,农业,中国上市公司协会2023版,粮油初加工|贸易零售,未定位,未定位,https://static.cninfo.com.cn/finalpage/2024-04-30/1219915469.PDF,25,已人工复核（第四批）,2021,0.196704,1.0,否,是,否,否,标准人工复核,文本和业务类别相似度分流；候选年份不连续，不能视为插值
600598,黑龙江北大荒农业股份有限公司,2013,1.0,农业,证监会2012年修订版,地产园林,未定位,未定位,https://static.cninfo.com.cn/finalpage/2014-03-27/63733625.PDF,12,年报及业务表已定位；收入、重叠和样本结论待人工复核,,,,首年,首年,首年,首年,首年锚点复核,该公司首次进入已核实行业候选，需要建立人工锚点
600598,黑龙江北大荒农业股份有限公司,2014,1.0,农业,证监会2012年修订版,地产园林,未定位,未定位,https://static.cninfo.com.cn/finalpage/2015-03-31/1200763582.PDF,9,年报及业务表已定位；收入、重叠和样本结论待人工复核,2013,0.416468,1.0,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600598,黑龙江北大荒农业股份有限公司,2015,1.0,农业,证监会2012年修订版,地产园林,未定位,未定位,https://static.cninfo.com.cn/finalpage/2016-03-22/1202064999.PDF,10,年报及业务表已定位；收入、重叠和样本结论待人工复核,2014,0.378821,1.0,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600598,黑龙江北大荒农业股份有限公司,2016,1.0,农业,证监会2012年修订版,化肥|地产园林|种植,未定位,未定位,https://static.cninfo.com.cn/finalpage/2017-03-28/1203209010.PDF,11,年报及业务表已定位；收入、重叠和样本结论待人工复核,2015,0.439479,0.333333,否,否,否,是,深度复核,业务类别指纹变化较大
600598,黑龙江北大荒农业股份有限公司,2017,1.0,农业,证监会2012年修订版,化肥|地产园林,未定位,未定位,https://static.cninfo.com.cn/finalpage/2018-04-03/1204575674.PDF,11,年报及业务表已定位；收入、重叠和样本结论待人工复核,2016,0.509274,0.666667,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600598,黑龙江北大荒农业股份有限公司,2018,1.0,农业,证监会2012年修订版,化肥|地产园林,未定位,未定位,https://static.cninfo.com.cn/finalpage/2019-04-04/1205991797.PDF,11,年报及业务表已定位；收入、重叠和样本结论待人工复核,2017,0.599925,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600598,黑龙江北大荒农业股份有限公司,2019,1.0,农业,证监会2012年修订版,地产园林|种植|粮油初加工,未定位,未定位,https://static.cninfo.com.cn/finalpage/2020-03-30/1207423704.PDF,12,年报及业务表已定位；收入、重叠和样本结论待人工复核,2018,0.555411,0.25,否,否,否,是,深度复核,业务类别指纹变化较大
600598,黑龙江北大荒农业股份有限公司,2020,1.0,农业,证监会2012年修订版,地产园林,未定位,未定位,https://static.cninfo.com.cn/finalpage/2021-03-30/1209473690.PDF,12,年报及业务表已定位；收入、重叠和样本结论待人工复核,2019,0.664593,0.333333,否,否,否,是,深度复核,业务类别指纹变化较大
600598,黑龙江北大荒农业股份有限公司,2021,1.0,农业,证监会2012年修订版,地产园林,未定位,不适用,https://static.cninfo.com.cn/finalpage/2022-03-30/1212721730.PDF,15,年报及业务表已定位；收入、重叠和样本结论待人工复核,2020,0.499155,1.0,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600598,黑龙江北大荒农业股份有限公司,2023,1.0,农业,中国上市公司协会2023版,种植|粮油初加工,未定位,不适用,https://static.cninfo.com.cn/finalpage/2024-03-29/1219444566.PDF,14,已人工复核（第四批）,2021,0.433994,0.0,否,是,否,否,深度复核,业务类别指纹变化较大；候选年份不连续，不能视为插值
600965,河北福成五丰食品股份有限公司,2013,3.0,畜牧业,证监会2012年修订版,乳业|屠宰肉制品|畜牧其他,未定位,未定位,https://static.cninfo.com.cn/finalpage/2014-04-18/63860299.PDF,13,年报及业务表已定位；收入、重叠和样本结论待人工复核,,,,首年,首年,首年,首年,首年锚点复核,该公司首次进入已核实行业候选，需要建立人工锚点
600965,河北福成五丰食品股份有限公司,2014,3.0,畜牧业,证监会2012年修订版,乳业|屠宰肉制品|畜牧其他,未定位,未定位,https://static.cninfo.com.cn/finalpage/2015-03-28/1200757012.PDF,12,年报及业务表已定位；收入、重叠和样本结论待人工复核,2013,0.700028,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600965,河北福成五丰食品股份有限公司,2015,3.0,畜牧业,证监会2012年修订版,乳业|屠宰肉制品|畜牧其他,未定位,未定位,https://static.cninfo.com.cn/finalpage/2016-03-23/1202067555.PDF,11,年报及业务表已定位；收入、重叠和样本结论待人工复核,2014,0.184186,1.0,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600965,河北福成五丰食品股份有限公司,2016,3.0,畜牧业,证监会2012年修订版,乳业|屠宰肉制品|畜牧其他,未定位,未定位,https://static.cninfo.com.cn/finalpage/2017-03-23/1203187948.PDF,13,年报及业务表已定位；收入、重叠和样本结论待人工复核,2015,0.228966,1.0,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600965,河北福成五丰食品股份有限公司,2017,3.0,畜牧业,证监会2012年修订版,乳业|屠宰肉制品|畜牧其他|种植,未定位,未定位,https://static.cninfo.com.cn/finalpage/2018-03-28/1204524284.PDF,13,年报及业务表已定位；收入、重叠和样本结论待人工复核,2016,0.738447,0.75,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600965,河北福成五丰食品股份有限公司,2018,3.0,畜牧业,证监会2012年修订版,乳业|屠宰肉制品|畜牧其他|种植,未定位,未定位,https://static.cninfo.com.cn/finalpage/2019-03-30/1205968345.PDF,13,年报及业务表已定位；收入、重叠和样本结论待人工复核,2017,0.562111,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600965,河北福成五丰食品股份有限公司,2019,3.0,畜牧业,证监会2012年修订版,乳业|屠宰肉制品|畜牧其他|种植,未定位,未定位,https://static.cninfo.com.cn/finalpage/2020-04-28/1207648287.PDF,12,年报及业务表已定位；收入、重叠和样本结论待人工复核,2018,0.350322,1.0,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600975,湖南新五丰股份有限公司,2013,3.0,畜牧业,证监会2012年修订版,地产园林|屠宰肉制品|生猪|畜牧其他|粮油初加工|贸易零售|饲料,未定位,未定位,https://static.cninfo.com.cn/finalpage/2014-03-25/63717879.PDF,13,年报及业务表已定位；收入、重叠和样本结论待人工复核,,,,首年,首年,首年,首年,首年锚点复核,该公司首次进入已核实行业候选，需要建立人工锚点
600975,湖南新五丰股份有限公司,2014,3.0,畜牧业,证监会2012年修订版,地产园林|屠宰肉制品|生猪|畜牧其他|贸易零售|饲料,未定位,未定位,https://static.cninfo.com.cn/finalpage/2015-04-30/1200948765.PDF,14,年报及业务表已定位；收入、重叠和样本结论待人工复核,2013,0.670424,0.857143,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600975,湖南新五丰股份有限公司,2015,3.0,畜牧业,证监会2012年修订版,屠宰肉制品|生猪|畜牧其他|贸易零售|饲料,未定位,未定位,https://static.cninfo.com.cn/finalpage/2016-04-23/1202229848.PDF,15,年报及业务表已定位；收入、重叠和样本结论待人工复核,2014,0.287227,0.833333,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600975,湖南新五丰股份有限公司,2016,3.0,畜牧业,证监会2012年修订版,屠宰肉制品|生猪|畜牧其他|贸易零售|饲料,未定位,未定位,https://static.cninfo.com.cn/finalpage/2017-04-28/1203416866.PDF,17,年报及业务表已定位；收入、重叠和样本结论待人工复核,2015,0.565872,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600975,湖南新五丰股份有限公司,2017,3.0,畜牧业,证监会2012年修订版,屠宰肉制品|生猪|畜牧其他|贸易零售|饲料,未定位,未定位,https://static.cninfo.com.cn/finalpage/2018-03-24/1204510963.PDF,16,年报及业务表已定位；收入、重叠和样本结论待人工复核,2016,0.571359,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600975,湖南新五丰股份有限公司,2018,3.0,畜牧业,证监会2012年修订版,屠宰肉制品|生猪|畜牧其他|贸易零售|饲料,未定位,未定位,https://static.cninfo.com.cn/finalpage/2019-03-26/1205937427.PDF,17,年报及业务表已定位；收入、重叠和样本结论待人工复核,2017,0.882949,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600975,湖南新五丰股份有限公司,2019,3.0,畜牧业,证监会2012年修订版,屠宰肉制品|生猪|畜牧其他|贸易零售|饲料,未定位,未定位,https://static.cninfo.com.cn/finalpage/2020-04-14/1207491867.PDF,17,年报及业务表已定位；收入、重叠和样本结论待人工复核,2018,0.781739,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600975,湖南新五丰股份有限公司,2020,3.0,畜牧业,证监会2012年修订版,屠宰肉制品|生猪|畜牧其他|贸易零售|饲料,未定位,未定位,https://static.cninfo.com.cn/finalpage/2021-03-16/1209385266.PDF,21,年报及业务表已定位；收入、重叠和样本结论待人工复核,2019,0.637483,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600975,湖南新五丰股份有限公司,2021,3.0,畜牧业,证监会2012年修订版,屠宰肉制品|生猪|畜牧其他|贸易零售|饲料,未定位,未定位,https://static.cninfo.com.cn/finalpage/2022-04-28/1213176458.PDF,20,年报及业务表已定位；收入、重叠和样本结论待人工复核,2020,0.326897,1.0,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600975,湖南新五丰股份有限公司,2023,3.0,畜牧业,中国上市公司协会2023版,生猪,未定位,未定位,https://static.cninfo.com.cn/finalpage/2024-04-20/1219705303.PDF,24,已人工复核（第四批）,2021,0.647825,0.2,否,是,否,否,深度复核,业务类别指纹变化较大；候选年份不连续，不能视为插值
601118,海南天然橡胶产业集团股份有限公司,2013,1.0,农业,证监会2012年修订版,地产园林|林业|种植|贸易零售,未定位,未定位,https://static.cninfo.com.cn/finalpage/2014-04-18/63863610.PDF,13,年报及业务表已定位；收入、重叠和样本结论待人工复核,,,,首年,首年,首年,首年,首年锚点复核,该公司首次进入已核实行业候选，需要建立人工锚点
601118,海南天然橡胶产业集团股份有限公司,2014,1.0,农业,证监会2012年修订版,地产园林|贸易零售,未定位,未定位,https://static.cninfo.com.cn/finalpage/2015-04-15/1200834425.PDF,11,年报及业务表已定位；收入、重叠和样本结论待人工复核,2013,0.37447,0.5,否,否,否,是,标准人工复核,文本和业务类别相似度分流
601118,海南天然橡胶产业集团股份有限公司,2015,1.0,农业,证监会2012年修订版,林业|贸易零售,未定位,未定位,https://static.cninfo.com.cn/finalpage/2016-04-23/1202232032.PDF,9,年报及业务表已定位；收入、重叠和样本结论待人工复核,2014,0.304608,0.333333,否,否,否,是,深度复核,业务类别指纹变化较大
601118,海南天然橡胶产业集团股份有限公司,2016,1.0,农业,证监会2012年修订版,林业|贸易零售,未定位,未定位,https://static.cninfo.com.cn/finalpage/2017-04-13/1203291103.PDF,12,年报及业务表已定位；收入、重叠和样本结论待人工复核,2015,0.512133,1.0,否,否,否,是,标准人工复核,文本和业务类别相似度分流
601118,海南天然橡胶产业集团股份有限公司,2017,1.0,农业,证监会2012年修订版,林业|贸易零售,未定位,未定位,https://static.cninfo.com.cn/finalpage/2024-04-30/1219927686.PDF,13,年报及业务表已定位；收入、重叠和样本结论待人工复核,2016,0.622123,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
