股票代码,公司全称,年份,行业分类代码,行业分类名称,入口依据,涉农业务名称,涉农业务营业收入,公司营业收入,涉农收入占比,是否存在分部收入重叠,严格样本结论,扩展样本结论,边界样本结论,纳入或剔除理由,当年曾ST_已核实,年末ST_已核实,当年退市整理期_已核实,年报链接,年报主营业务表PDF页序号,利润表PDF页序号,复核状态,口径提示
601996,广西丰林木业集团股份有限公司,2022,待核实,待核实,龙头企业身份核实候选,林木+其他混合项仅作上界；人造板、纤维板、刨花板和胶合板排除,,2052675537.74,,存在内部交易抵消，但无法在林木与其他产品间分配；因此两项均不形成下界,否,否,否,"严格区间[0, 0.0350284293245703362712301623533645102618623268594163004944663]；扩展区间[0, 0.0970560112093246774563669088449259808442656829768821834978137]。林板及人造板属于制造深加工，不自动认定为农产品初加工；林木虽可能是直接林业，但产品表另列内部抵消，无法证明该行全部为合并外销。其他混含苗木、化工贸易及租赁。",,,,https://static.cninfo.com.cn/finalpage/2023-03-02/1216027648.PDF,15,77,已人工复核（跨年快速核对第十五批M组）,"逐年核对官方年报；药材基地或农业子公司不替代合并对外收入，制造深加工、零售、白酒、屠宰、地产和贸易排除；混合粮油、药材或内部供料保留上下界。 主营业务表单位为万元，按×10,000换算 沿用v25原值；待核实字段不插值、不复制相邻年份 需取得内部抵消按产品分配及‘其他’收入明细，方可确认合并外销林木/苗木收入。"
000423,东阿阿胶股份有限公司,2023,,,龙头企业身份核实候选,阿胶及医药制造不属于既定扩展范围,0.0,4715265729.5,0.0,否（同一披露维度；不符合范围的业务未计入）,否,否,否,上市公司本体收入主要为阿胶及医药工业；医药深加工不属于农业生产、初加工、投入品或生产性服务。,,,,https://static.cninfo.com.cn/finalpage/2024-03-22/1219375568.PDF,15,78,已人工复核（龙头独有第一批）,严格口径占比=0.0；扩展口径占比=0.0；详见2023龙头企业独有候选_年报复核第一批12家_v1.csv
000538,云南白药集团股份有限公司,2023,,,龙头企业身份核实候选,未披露符合扩展范围的农业收入,0.0,39111292156.0,0.0,否（同一披露维度；不符合范围的业务未计入）,否,否,否,上市公司本体主要为医药制造和商业；年报仅出现少量种植成本而无对应农业收入，不能以成本推算收入。,,,,https://static.cninfo.com.cn/finalpage/2024-03-30/1219474052.PDF,24,113,已人工复核（龙头独有第一批）,严格口径占比=0.0；扩展口径占比=0.0；详见2023龙头企业独有候选_年报复核第一批12家_v1.csv
000568,泸州老窖股份有限公司,2023,,,龙头企业身份核实候选,白酒不属于扩展范围,0.0,30233301388.26,0.0,否（同一披露维度；不符合范围的业务未计入）,否,否,否,收入几乎全部来自白酒；酒类按既定规则原则上排除。,,,,https://static.cninfo.com.cn/finalpage/2024-04-27/1219872991.PDF,17,87,已人工复核（龙头独有第一批）,严格口径占比=0.0；扩展口径占比=0.0；详见2023龙头企业独有候选_年报复核第一批12家_v1.csv
000623,吉林敖东药业集团股份有限公司,2023,,,龙头企业身份核实候选,医药和普通食品不属于扩展范围,0.0,3449123301.81,0.0,否（同一披露维度；不符合范围的业务未计入）,否,否,否,医药占75.63%、食品占10.53%；药品及普通食品制造不等同于农业生产或农产品初加工。,,,,https://static.cninfo.com.cn/finalpage/2024-04-17/1219637050.PDF,40,128,已人工复核（龙头独有第一批）,严格口径占比=0.0；扩展口径占比=0.0；详见2023龙头企业独有候选_年报复核第一批12家_v1.csv
000848,承德露露股份公司,2023,,,龙头企业身份核实候选,植物蛋白饮料不属于扩展范围,0.0,2954638663.07,0.0,否（同一披露维度；不符合范围的业务未计入）,否,否,否,植物蛋白饮料为普通饮料深加工，原料来自农产品不等于上市公司直接涉农。,,,,https://static.cninfo.com.cn/finalpage/2024-04-17/1219638109.PDF,17,67,已人工复核（龙头独有第一批）,严格口径占比=0.0；扩展口径占比=0.0；详见2023龙头企业独有候选_年报复核第一批12家_v1.csv
000860,北京顺鑫农业股份有限公司,2023,,,龙头企业身份核实候选,生猪屠宰,2401225119.45,10592555954.31,0.22668987,否（同一披露维度；不符合范围的业务未计入）,否,否,否,白酒占64.41%；可计入扩展范围的屠宰收入仅占22.67%，低于30%，公司名称含农业不构成纳入依据。,,,,https://static.cninfo.com.cn/finalpage/2024-04-27/1219858135.PDF,16,69,已人工复核（龙头独有第一批）,严格口径占比=0.0；扩展口径占比=0.22668987；详见2023龙头企业独有候选_年报复核第一批12家_v1.csv
000910,大亚圣象家居股份有限公司,2023,,,龙头企业身份核实候选,木地板及家居制造不属于扩展范围,0.0,6531839928.26,0.0,否（同一披露维度；不符合范围的业务未计入）,否,否,否,主营木地板、人造板和家居制造，属于林产品深加工，不属于本研究列明的农业生产或农产品初加工。,,,,https://static.cninfo.com.cn/finalpage/2024-03-29/1219442740.PDF,13,85,已人工复核（龙头独有第一批）,严格口径占比=0.0；扩展口径占比=0.0；详见2023龙头企业独有候选_年报复核第一批12家_v1.csv
002166,桂林莱茵生物科技股份有限公司,2023,,,龙头企业身份核实候选,植物提取制造不属于初加工,0.0,1493929546.69,0.0,否（同一披露维度；不符合范围的业务未计入）,否,否,否,主营天然甜味剂和植物提取物，属于制造/深加工；年报未单列足以达到门槛的直接农业收入。,,,,https://static.cninfo.com.cn/finalpage/2024-04-10/1219553198.PDF,23,85,已人工复核（龙头独有第一批）,严格口径占比=0.0；扩展口径占比=0.0；详见2023龙头企业独有候选_年报复核第一批12家_v1.csv
002216,三全食品股份有限公司,2023,,,龙头企业身份核实候选,速冻食品不属于扩展范围,0.0,7055930166.63,0.0,否（同一披露维度；不符合范围的业务未计入）,否,否,否,主营速冻米面和调制食品，属于普通食品深加工，按既定规则排除。,,,,https://static.cninfo.com.cn/finalpage/2024-04-26/1219817889.PDF,23,98,已人工复核（龙头独有第一批）,严格口径占比=0.0；扩展口径占比=0.0；详见2023龙头企业独有候选_年报复核第一批12家_v1.csv
002286,保龄宝生物股份有限公司,2023,,,龙头企业身份核实候选,饲料,484537739.82,2523914007.74,0.1919787,否（同一披露维度；不符合范围的业务未计入）,否,否,否,功能糖和淀粉糖属于食品制造；可明确计入农业投入品的饲料收入仅占19.20%，低于30%。,,,,https://static.cninfo.com.cn/finalpage/2024-02-07/1219110472.PDF,31,89,已人工复核（龙头独有第一批）,严格口径占比=0.0；扩展口径占比=0.1919787；详见2023龙头企业独有候选_年报复核第一批12家_v1.csv
002390,贵州信邦制药股份有限公司,2023,,,龙头企业身份核实候选,医药制造与流通不属于扩展范围,0.0,6460841315.46,0.0,按分产品或分行业同一维度；合并披露时保持待核实,否,否,否,主营医药流通和制造，药品不属于农业生产、初加工、投入品或生产性服务。,,,,https://static.cninfo.com.cn/finalpage/2024-04-16/1219618646.PDF,28,110,已人工复核（龙头独有第二批）,严格口径占比=0.0；扩展口径占比=0.0；详见2023龙头企业独有候选_年报复核第二批12家_v1.csv
002424,贵州百灵企业集团制药股份有限公司,2023,,,龙头企业身份核实候选,医药制造不属于扩展范围,0.0,4262971440.21,0.0,按分产品或分行业同一维度；合并披露时保持待核实,否,否,否,上市公司本体主营中成药等医药制造，未披露达到门槛的直接农业收入。,,,,https://static.cninfo.com.cn/finalpage/2024-04-30/1219927538.PDF,27,110,已人工复核（龙头独有第二批）,严格口径占比=0.0；扩展口径占比=0.0；详见2023龙头企业独有候选_年报复核第二批12家_v1.csv
002431,棕榈生态城镇发展股份有限公司,2023,,,龙头企业身份核实候选,园林工程不属于农业生产性服务,0.0,4051153704.4,0.0,按分产品或分行业同一维度；合并披露时保持待核实,否,否,否,园林施工收入占95.56%，属于工程建设和生态城镇业务，不属于农业生产性服务。,,,,https://static.cninfo.com.cn/finalpage/2024-05-28/1220173204.PDF,24,113,已人工复核（龙头独有第二批）,严格口径占比=0.0；扩展口径占比=0.0；详见2023龙头企业独有候选_年报复核第二批12家_v1.csv
002507,重庆市涪陵榨菜集团股份有限公司,2023,,,龙头企业身份核实候选,榨菜及调味食品不属于扩展范围,0.0,2449845145.5,0.0,按分产品或分行业同一维度；合并披露时保持待核实,否,否,否,食品加工占99.84%，主要为榨菜等腌制调味食品，按普通食品/调味品规则排除。,,,,https://static.cninfo.com.cn/finalpage/2024-03-30/1219462373.PDF,19,79,已人工复核（龙头独有第二批）,严格口径占比=0.0；扩展口径占比=0.0；详见2023龙头企业独有候选_年报复核第二批12家_v1.csv
002557,洽洽食品股份有限公司,2023,,,龙头企业身份核实候选,休闲食品不属于扩展范围,0.0,6805627279.13,0.0,按分产品或分行业同一维度；合并披露时保持待核实,否,否,否,主营瓜子、坚果等休闲食品，按既定规则排除。,,,,https://static.cninfo.com.cn/finalpage/2024-04-26/1219833637.PDF,19,98,已人工复核（龙头独有第二批）,严格口径占比=0.0；扩展口径占比=0.0；详见2023龙头企业独有候选_年报复核第二批12家_v1.csv
002566,吉林省集安益盛药业股份有限公司,2023,,,龙头企业身份核实候选,可识别人参类产品,66229313.4,853664904.92,0.07758233,按分产品或分行业同一维度；合并披露时保持待核实,否,否,否,主营医药和健康食品；即使将全部人参类产品计入扩展口径也仅占7.76%，低于30%。,,,,https://static.cninfo.com.cn/finalpage/2024-04-19/1219664001.PDF,16,63,已人工复核（龙头独有第二批）,严格口径占比=0.0；扩展口径占比=0.07758233；详见2023龙头企业独有候选_年报复核第二批12家_v1.csv
002650,加加食品集团股份有限公司,2023,,,龙头企业身份核实候选,粮油食品,291600808.42,1453834677.98,0.20057357,否（同一披露维度；不符合范围的食品未计入）,否,否,否,调味品按规则排除；可计粮油初加工收入仅占20.06%，低于30%。,,,,https://static.cninfo.com.cn/finalpage/2024-04-29/1219872679.PDF,20,98,已人工复核（龙头独有第三批）,严格口径占比=0.0；扩展口径占比=0.20057357；详见2023龙头企业独有候选_年报复核第三批12家_v1.csv
002661,陈克明食品股份有限公司,2023,,,龙头企业身份核实候选,生猪养殖、外销面粉,812284412.67,5184396589.31,0.15667868,否（同一披露维度；不符合范围的食品未计入）,否,否,否,养殖占6.94%，加入面粉初加工后仅15.67%；面条和方便食品未计入。,,,,https://static.cninfo.com.cn/finalpage/2024-03-16/1219312898.PDF,23,102,已人工复核（龙头独有第三批）,严格口径占比=0.06935316；扩展口径占比=0.15667868；详见2023龙头企业独有候选_年报复核第三批12家_v1.csv
002702,海欣食品股份有限公司,2023,,,龙头企业身份核实候选,速冻鱼肉制品不属于初加工,0.0,1715823986.65,0.0,否（同一披露维度；不符合范围的食品未计入）,否,否,否,主营速冻鱼肉制品等食品制造，属于进一步食品加工，按普通食品规则排除。,,,,https://static.cninfo.com.cn/finalpage/2024-04-26/1219818964.PDF,16,75,已人工复核（龙头独有第三批）,严格口径占比=0.0；扩展口径占比=0.0；详见2023龙头企业独有候选_年报复核第三批12家_v1.csv
002847,盐津铺子食品股份有限公司,2023,,,龙头企业身份核实候选,休闲食品不属于扩展范围,0.0,4115175423.46,0.0,否（同一披露维度；不符合范围的食品未计入）,否,否,否,主营辣卤、烘焙、深海等休闲零食，按既定规则排除。,,,,https://static.cninfo.com.cn/finalpage/2024-03-27/1219410233.PDF,22,99,已人工复核（龙头独有第三批）,严格口径占比=0.0；扩展口径占比=0.0；详见2023龙头企业独有候选_年报复核第三批12家_v1.csv
002873,贵阳新天药业股份有限公司,2023,,,龙头企业身份核实候选,医药制造不属于扩展范围,0.0,953981876.69,0.0,否（同一披露维度；不符合范围的食品未计入）,否,否,否,主营中成药等医药制造，未披露达到门槛的直接农业或初加工收入。,,,,https://static.cninfo.com.cn/finalpage/2024-04-12/1219583378.PDF,19,87,已人工复核（龙头独有第三批）,严格口径占比=0.0；扩展口径占比=0.0；详见2023龙头企业独有候选_年报复核第三批12家_v1.csv
002991,甘源食品股份有限公司,2023,,,龙头企业身份核实候选,休闲食品不属于扩展范围,0.0,1847559891.15,0.0,否（同一披露维度；不符合范围的业务未计入）,否,否,否,主营青豌豆、瓜子仁、蚕豆和综合果仁等休闲食品，属于进一步食品加工，按既定规则排除。,,,,https://static.cninfo.com.cn/finalpage/2024-04-24/1219767620.PDF,21,95,已人工复核（龙头独有第四批）,严格口径占比=0.0；扩展口径占比=0.0；详见2023龙头企业独有候选_年报复核第四批12家_v1.csv
003000,劲仔食品集团股份有限公司,2023,,,龙头企业身份核实候选,休闲鱼制品、豆制品和禽肉制品不属于初加工,0.0,2065206610.45,0.0,否（同一披露维度；不符合范围的业务未计入）,否,否,否,主营即食鱼制品、豆制品和禽肉制品等休闲食品，属于进一步食品加工，按既定规则排除。,,,,https://static.cninfo.com.cn/finalpage/2024-03-28/1219425821.PDF,23,80,已人工复核（龙头独有第四批）,严格口径占比=0.0；扩展口径占比=0.0；详见2023龙头企业独有候选_年报复核第四批12家_v1.csv
300158,山西振东制药股份有限公司,2023,,,龙头企业身份核实候选,药材种植、销售（披露合并口径上限）,696738222.38,3626016132.88,0.19214979,否（同一披露维度；不符合范围的业务未计入）,否,否,否,即使将药材种植、销售合并收入全部作为涉农收入，上限也仅占19.21%；医药生产销售不计入，低于30%。,,,,https://static.cninfo.com.cn/finalpage/2024-04-23/1219735904.PDF,23,99,已人工复核（龙头独有第四批）,严格口径占比=0.19214979；扩展口径占比=0.19214979；详见2023龙头企业独有候选_年报复核第四批12家_v1.csv
300783,三只松鼠股份有限公司,2023,,,龙头企业身份核实候选,休闲食品不属于扩展范围,0.0,7114575915.74,0.0,否（同一披露维度；不符合范围的业务未计入）,否,否,否,坚果、烘焙、肉制品和果干均按休闲食品口径排除，不能因原料来自农产品而纳入。,,,,https://static.cninfo.com.cn/finalpage/2024-03-26/1219404481.PDF,20,75,已人工复核（龙头独有第四批）,严格口径占比=0.0；扩展口径占比=0.0；详见2023龙头企业独有候选_年报复核第四批12家_v1.csv
300898,熊猫乳品集团股份有限公司,2023,,,龙头企业身份核实候选,浓缩乳制品、椰品及乳品贸易不按原奶初加工计入,0.0,946938152.54,0.0,否（同一披露维度；不符合范围的业务未计入）,否,否,否,主营浓缩乳制品、椰品及乳品贸易；按既定窄口径不属于可计的原奶初加工，且未披露直接农业收入，予以剔除。,,,,https://static.cninfo.com.cn/finalpage/2024-04-25/1219793925.PDF,19,91,已人工复核（龙头独有第四批）,严格口径占比=0.0；扩展口径占比=0.0；详见2023龙头企业独有候选_年报复核第四批12家_v1.csv
300908,仲景食品股份有限公司,2023,,,龙头企业身份核实候选,调味食品及调味配料不属于扩展范围,0.0,994249429.79,0.0,否（同一披露维度；不符合范围的业务未计入）,否,否,否,主营调味食品和调味配料，属于进一步食品加工；普通调味品按既定规则排除。,,,,https://static.cninfo.com.cn/finalpage/2024-04-09/1219535199.PDF,24,91,已人工复核（龙头独有第四批）,严格口径占比=0.0；扩展口径占比=0.0；详见2023龙头企业独有候选_年报复核第四批12家_v1.csv
300972,福建万辰食品集团股份有限公司,2023,1.0,农业,行业分类候选,食用菌种植,534714751.23,9293739531.63,0.05753494,否（采用分行业口径）,否,否,否,食用菌仅占5.75%，量贩零食占94.25%；量贩零食不属于农业生产、初加工、投入品或生产性服务，故该公司—年份剔除。,,,,https://static.cninfo.com.cn/finalpage/2024-04-23/1219764281.PDF,27,122,已人工复核（第三批）,严格口径占比=0.05753494；扩展口径占比=0.05753494；两套分子详见2023年报主营业务人工复核_第三批10家_v1.csv
301498,乖宝宠物食品集团股份有限公司,2023,,,龙头企业身份核实候选,宠物食品不属于农业生产投入品,0.0,4326963076.35,0.0,否（同一披露维度；不符合范围的业务未计入）,否,否,否,主营宠物主粮和零食；宠物饲料不作为农业生产投入品，按普通宠物食品制造排除。,,,,https://static.cninfo.com.cn/finalpage/2024-04-16/1219618020.PDF,29,109,已人工复核（龙头独有第四批）,严格口径占比=0.0；扩展口径占比=0.0；详见2023龙头企业独有候选_年报复核第四批12家_v1.csv
600129,重庆太极实业(集团)股份有限公司,2023,,,龙头企业身份核实候选,中药材资源（披露口径上限）,1016680900.0,15622648416.93,0.06507737,否（同一披露维度；不符合范围的业务未计入）,否,否,否,即使将中药材资源分部全部作为扩展收入，上限也仅6.51%；医药工业和商业不计入。,,,,https://static.cninfo.com.cn/finalpage/2024-03-29/1219448646.PDF,14,91,已人工复核（龙头独有剩余45家）,严格口径占比=0.0；扩展口径占比=0.06507737；详见2023龙头企业独有候选_年报复核剩余45家_v1.csv
600211,西藏诺迪康药业股份有限公司,2023,,,龙头企业身份核实候选,医药产品不属于扩展范围,0.0,3134328350.18,0.0,否（同一披露维度；不符合范围的业务未计入）,否,否,否,主营医药产品，未披露达到门槛的直接农业、农业投入品或初加工收入。,,,,https://static.cninfo.com.cn/finalpage/2024-03-27/1219409994.PDF,12,64,已人工复核（龙头独有剩余45家）,严格口径占比=0.0；扩展口径占比=0.0；详见2023龙头企业独有候选_年报复核剩余45家_v1.csv
600238,海南椰岛(集团)股份有限公司,2023,,,龙头企业身份核实候选,酒类和饮料不属于扩展范围,0.0,224526932.39,0.0,否（同一披露维度；不符合范围的业务未计入）,否,否,否,主营酒类、饮料及贸易，按既定规则排除。,,,,https://static.cninfo.com.cn/finalpage/2024-04-27/1219875263.PDF,15,81,已人工复核（龙头独有剩余45家）,严格口径占比=0.0；扩展口径占比=0.0；详见2023龙头企业独有候选_年报复核剩余45家_v1.csv
600285,河南羚锐制药股份有限公司,2023,,,龙头企业身份核实候选,医药制造不属于扩展范围,0.0,3311472606.54,0.0,否（同一披露维度；不符合范围的业务未计入）,否,否,否,主营中成药及化学药，未披露符合门槛的涉农业务收入。,,,,https://static.cninfo.com.cn/finalpage/2024-04-26/1219832522.PDF,21,85,已人工复核（龙头独有剩余45家）,严格口径占比=0.0；扩展口径占比=0.0；详见2023龙头企业独有候选_年报复核剩余45家_v1.csv
600295,内蒙古鄂尔多斯资源股份有限公司,2023,,,龙头企业身份核实候选,化肥,1569126700.0,30553630272.86,0.05135647,否（同一披露维度；不符合范围的业务未计入）,否,否,否,化肥收入占5.14%，其余服装、电冶和化工业务不属于扩展范围。,,,,https://static.cninfo.com.cn/finalpage/2024-04-16/1219617757.PDF,23,76,已人工复核（龙头独有剩余45家）,严格口径占比=0.0；扩展口径占比=0.05135647；详见2023龙头企业独有候选_年报复核剩余45家_v1.csv
600305,江苏恒顺醋业股份有限公司,2023,,,龙头企业身份核实候选,调味品和酒类不属于扩展范围,0.0,2106410685.37,0.0,否（同一披露维度；不符合范围的业务未计入）,否,否,否,主营食醋、料酒等调味品，按既定规则排除。,,,,https://static.cninfo.com.cn/finalpage/2024-04-30/1219914923.PDF,13,89,已人工复核（龙头独有剩余45家）,严格口径占比=0.0；扩展口径占比=0.0；详见2023龙头企业独有候选_年报复核剩余45家_v1.csv
600351,亚宝药业集团股份有限公司,2023,,,龙头企业身份核实候选,医药制造和批发不属于扩展范围,0.0,2909765256.74,0.0,否（同一披露维度；不符合范围的业务未计入）,否,否,否,主营医药生产及批发，未披露达到门槛的直接农业或初加工收入。,,,,https://static.cninfo.com.cn/finalpage/2024-04-26/1219832595.PDF,17,89,已人工复核（龙头独有剩余45家）,严格口径占比=0.0；扩展口径占比=0.0；详见2023龙头企业独有候选_年报复核剩余45家_v1.csv
600438,通威股份有限公司,2023,,,龙头企业身份核实候选,饲料、食品及相关农牧业务（披露口径上限）,35489191550.69,139104062084.52,0.25512692,否（同一披露维度；不符合范围的业务未计入）,否,否,否,即使把农牧业务全部作为扩展收入，上限也仅25.51%；光伏业务占主导，低于30%。,,,,https://static.cninfo.com.cn/finalpage/2024-04-30/1219915221.PDF,20,113,已人工复核（龙头独有剩余45家）,严格口径占比=0.0；扩展口径占比=0.25512692；详见2023龙头企业独有候选_年报复核剩余45家_v1.csv
600479,株洲千金药业股份有限公司,2023,,,龙头企业身份核实候选,医药生产、批发和中药饮片不属于扩展范围,0.0,3798485330.31,0.0,否（同一披露维度；不符合范围的业务未计入）,否,否,否,主营药品生产与批发；中药材及饮片收入也仅占较小比例，未达到涉农门槛。,,,,https://static.cninfo.com.cn/finalpage/2024-04-12/1219580221.PDF,17,88,已人工复核（龙头独有剩余45家）,严格口径占比=0.0；扩展口径占比=0.0；详见2023龙头企业独有候选_年报复核剩余45家_v1.csv
600543,甘肃莫高实业发展股份有限公司,2023,,,龙头企业身份核实候选,葡萄酒不属于扩展范围,0.0,198485115.86,0.0,否（同一披露维度；不符合范围的业务未计入）,否,否,否,农业种植及加工分部的对外产品全部列为葡萄酒，未单列葡萄种植收入；酒类按规则排除。,是,是,,https://static.cninfo.com.cn/finalpage/2024-03-30/1219474391.PDF,14,67,已人工复核（龙头独有剩余45家）,严格口径占比=0.0；扩展口径占比=0.0；详见2023龙头企业独有候选_年报复核剩余45家_v1.csv
600737,中粮糖业控股股份有限公司,2023,,,龙头企业身份核实候选,自产糖、番茄制品及农资种植,9341975917.69,33113894636.03,0.2821165,否（同一披露维度；不符合范围的业务未计入）,否,否,否,自产糖、番茄制品及农资种植合计上限28.21%；贸易糖和加工糖未计入，低于30%。,,,,https://static.cninfo.com.cn/finalpage/2024-04-26/1219840031.PDF,18,81,已人工复核（龙头独有剩余45家）,严格口径占比=0.00122379；扩展口径占比=0.2821165；详见2023龙头企业独有候选_年报复核剩余45家_v1.csv
600882,上海妙可蓝多食品科技股份有限公司,2023,,,龙头企业身份核实候选,液态奶（披露口径上限）,333807051.35,4049033690.89,0.08244116,否（同一披露维度；不符合范围的业务未计入）,否,否,否,奶酪和乳品贸易不计入；即使把液态奶全部作为原奶初加工，上限也仅8.24%。,,,,https://static.cninfo.com.cn/finalpage/2024-03-26/1219403983.PDF,23,108,已人工复核（龙头独有剩余45家）,严格口径占比=0.0；扩展口径占比=0.08244116；详见2023龙头企业独有候选_年报复核剩余45家_v1.csv
601933,永辉超市股份有限公司,2023,,,龙头企业身份核实候选,商业零售不属于扩展范围,0.0,78642171577.01,0.0,否（同一披露维度；不符合范围的业务未计入）,否,否,否,主营连锁超市零售，不因销售农产品而认定为农业生产或生产性服务企业。,,,,https://static.cninfo.com.cn/finalpage/2024-04-27/1219878384.PDF,13,123,已人工复核（龙头独有剩余45家）,严格口径占比=0.0；扩展口径占比=0.0；详见2023龙头企业独有候选_年报复核剩余45家_v1.csv
601996,广西丰林木业集团股份有限公司,2023,,,龙头企业身份核实候选,林业,54610500.0,2340168069.79,0.02333614,否（同一披露维度；不符合范围的业务未计入）,否,否,否,直接林业收入仅占2.33%；人造板制造不属于本研究扩展范围。,,,,https://static.cninfo.com.cn/finalpage/2024-03-27/1219410573.PDF,14,79,已人工复核（龙头独有剩余45家）,严格口径占比=0.02333614；扩展口径占比=0.02333614；详见2023龙头企业独有候选_年报复核剩余45家_v1.csv
603156,河北养元智汇饮品股份有限公司,2023,,,龙头企业身份核实候选,植物蛋白饮料不属于扩展范围,0.0,6161606002.64,0.0,否（同一披露维度；不符合范围的业务未计入）,否,否,否,主营核桃乳和功能性饮料，属于饮料制造，按规则排除。,,,,https://static.cninfo.com.cn/finalpage/2024-04-24/1219766073.PDF,17,80,已人工复核（龙头独有剩余45家）,严格口径占比=0.0；扩展口径占比=0.0；详见2023龙头企业独有候选_年报复核剩余45家_v1.csv
603182,山东嘉华生物科技股份有限公司,2023,,,龙头企业身份核实候选,大豆油和低温食用豆粕,360013903.3,1694517065.04,0.21245812,否（同一披露维度；不符合范围的业务未计入）,否,否,否,只计大豆油和低温食用豆粕初加工收入，占21.25%；大豆蛋白和膳食纤维属于精深加工，未计入。,,,,https://static.cninfo.com.cn/finalpage/2024-04-16/1219624836.PDF,15,80,已人工复核（龙头独有剩余45家）,严格口径占比=0.0；扩展口径占比=0.21245812；详见2023龙头企业独有候选_年报复核剩余45家_v1.csv
603237,浙江五芳斋实业股份有限公司,2023,,,龙头企业身份核实候选,粽子等食品制造不属于扩展范围,0.0,2635308278.96,0.0,否（同一披露维度；不符合范围的业务未计入）,否,否,否,主营粽子、月饼、糕点等食品制造，按进一步食品加工规则排除。,,,,https://static.cninfo.com.cn/finalpage/2024-04-25/1219793360.PDF,19,90,已人工复核（龙头独有剩余45家）,严格口径占比=0.0；扩展口径占比=0.0；详见2023龙头企业独有候选_年报复核剩余45家_v1.csv
603288,佛山市海天调味食品股份有限公司,2023,,,龙头企业身份核实候选,调味品不属于扩展范围,0.0,24559312356.59,0.0,否（同一披露维度；不符合范围的业务未计入）,否,否,否,主营酱油、调味酱、蚝油等调味品，按既定规则排除。,,,,https://static.cninfo.com.cn/finalpage/2024-04-27/1219879610.PDF,17,79,已人工复核（龙头独有剩余45家）,严格口径占比=0.0；扩展口径占比=0.0；详见2023龙头企业独有候选_年报复核剩余45家_v1.csv
603317,四川天味食品集团股份有限公司,2023,,,龙头企业身份核实候选,复合调味料不属于扩展范围,0.0,3148561102.73,0.0,否（同一披露维度；不符合范围的业务未计入）,否,否,否,主营火锅底料和川菜调料等复合调味品，按既定规则排除。,,,,https://static.cninfo.com.cn/finalpage/2024-03-28/1219428418.PDF,17,74,已人工复核（龙头独有剩余45家）,严格口径占比=0.0；扩展口径占比=0.0；详见2023龙头企业独有候选_年报复核剩余45家_v1.csv
603345,安井食品集团股份有限公司,2023,,,龙头企业身份核实候选,速冻调制食品不属于扩展范围,0.0,14045234826.03,0.0,否（同一披露维度；不符合范围的业务未计入）,否,否,否,主营速冻调制食品、面米制品和菜肴制品，属于进一步食品加工。,,,,https://static.cninfo.com.cn/finalpage/2024-04-27/1219879952.PDF,17,95,已人工复核（龙头独有剩余45家）,严格口径占比=0.0；扩展口径占比=0.0；详见2023龙头企业独有候选_年报复核剩余45家_v1.csv
603517,绝味食品股份有限公司,2023,,,龙头企业身份核实候选,休闲卤制食品不属于扩展范围,0.0,7261326839.39,0.0,否（同一披露维度；不符合范围的业务未计入）,否,否,否,主营休闲卤制食品批发零售，属于进一步食品加工，按规则排除。,,,,https://static.cninfo.com.cn/finalpage/2024-04-30/1219907586.PDF,20,92,已人工复核（龙头独有剩余45家）,严格口径占比=0.0；扩展口径占比=0.0；详见2023龙头企业独有候选_年报复核剩余45家_v1.csv
603708,家家悦集团股份有限公司,2023,,,龙头企业身份核实候选,商业零售不属于扩展范围,0.0,17762968076.5,0.0,否（同一披露维度；不符合范围的业务未计入）,否,否,否,主营超市零售和供应链商业，不因销售生鲜食品而纳入涉农生产样本。,,,,https://static.cninfo.com.cn/finalpage/2024-04-20/1219703269.PDF,13,89,已人工复核（龙头独有剩余45家）,严格口径占比=0.0；扩展口径占比=0.0；详见2023龙头企业独有候选_年报复核剩余45家_v1.csv
603896,浙江寿仙谷医药股份有限公司,2023,,,龙头企业身份核实候选,中药及保健食品不属于扩展范围,0.0,784347256.55,0.0,否（同一披露维度；不符合范围的业务未计入）,否,否,否,主营灵芝、铁皮石斛等中药及保健产品，未单列直接种植收入，产品加工收入不计入。,,,,https://static.cninfo.com.cn/finalpage/2024-04-26/1219836795.PDF,27,106,已人工复核（龙头独有剩余45家）,严格口径占比=0.0；扩展口径占比=0.0；详见2023龙头企业独有候选_年报复核剩余45家_v1.csv
605016,山东百龙创园生物科技股份有限公司,2023,,,龙头企业身份核实候选,食品配料不属于农业投入品,0.0,868259729.58,0.0,否（同一披露维度；不符合范围的业务未计入）,否,否,否,主营膳食纤维、益生元、甜味剂和淀粉糖等食品配料，不属于农业生产投入品。,,,,https://static.cninfo.com.cn/finalpage/2024-04-27/1219881792.PDF,23,96,已人工复核（龙头独有剩余45家）,严格口径占比=0.0；扩展口径占比=0.0；详见2023龙头企业独有候选_年报复核剩余45家_v1.csv
605337,浙江李子园食品股份有限公司,2023,,,龙头企业身份核实候选,含乳饮料不属于原奶初加工,0.0,1411901969.9,0.0,否（同一披露维度；不符合范围的业务未计入）,否,否,否,主营配制型、发酵型含乳饮料和其他饮料，按饮料制造规则排除。,,,,https://static.cninfo.com.cn/finalpage/2024-04-26/1219817144.PDF,18,120,已人工复核（龙头独有剩余45家）,严格口径占比=0.0；扩展口径占比=0.0；详见2023龙头企业独有候选_年报复核剩余45家_v1.csv
